venda_id,cliente_id,produto_id,tempo_id,quantidade,valor_total
4835,305,74,347,1,3716.09
4836,420,223,116,9,32503.23
4837,196,481,48,1,3837.87
4838,803,358,142,10,5083.7
4839,495,340,355,1,2987.85
4840,272,276,246,10,42739.3
4841,966,163,162,2,3383.06
4842,508,463,245,2,832.24
4843,335,180,107,10,41221.1
4844,109,133,32,5,17928.85
4845,327,359,18,2,756.78
4846,887,465,234,1,4461.23
4847,33,471,178,4,11531.96
4848,863,191,160,1,3787.59
4849,972,61,66,3,14918.82
4850,216,497,128,4,9533.2
4851,766,483,266,7,23938.11
4852,864,457,2,5,16914.9
4853,133,132,77,4,6802.08
4854,650,177,140,2,3744.2
4855,15,10,39,10,6422.7
4856,491,211,294,1,1656.82
4857,444,263,8,3,3217.98
4858,587,408,92,5,300.35
4859,432,472,331,5,19874.75
4860,377,418,353,3,7684.02
4861,854,241,13,8,28019.2
4862,855,245,325,3,6801.57
4863,717,49,28,10,9021.3
4864,756,55,14,9,39093.3
4865,634,21,255,1,1604.3
4866,890,15,274,2,4714.1
4867,16,333,173,10,29185.8
4868,368,407,306,3,9451.92
4869,467,157,328,2,4483.34
4870,960,93,351,7,13173.51
4871,630,441,162,4,14832.72
4872,630,138,315,5,17829.5
4873,874,385,14,2,9061.08
4874,650,146,116,3,6884.79
4875,772,153,137,7,9675.82
4876,653,38,346,6,11513.58
4877,270,191,7,1,3787.59
4878,905,183,84,7,26354.86
4879,417,87,60,2,9005.22
4880,548,133,136,7,25100.39
4881,771,252,123,2,6544.94
4882,207,175,93,4,12707.28
4883,554,371,347,6,11394.9
4884,115,306,92,7,2024.89
4885,778,129,278,3,1678.41
4886,773,425,318,1,4427.74
4887,436,243,310,6,210.3
4888,882,448,110,10,8830.3
4889,76,453,176,5,15912.5
4890,280,453,206,5,15912.5
4891,189,352,133,2,3334.66
4892,142,68,243,7,29638.21
4893,785,224,142,1,4062.43
4894,759,370,50,5,15183.8
4895,416,336,195,8,9037.68
4896,174,334,149,7,23514.54
4897,771,289,200,2,2387.24
4898,186,340,312,1,2987.85
4899,139,246,320,2,8931.18
4900,556,391,343,4,14830.92
4901,342,222,70,4,8270.88
4902,544,437,339,9,41489.01
4903,647,259,270,8,9016.64
4904,123,227,315,2,1890.1
4905,846,346,275,5,17044.5
4906,434,178,364,3,5156.91
4907,260,21,32,8,12834.4
4908,226,75,159,3,4044.18
4909,889,34,311,8,36499.12
4910,606,485,208,1,732.53
4911,668,319,146,10,33717.7
4912,863,70,271,9,9485.01
4913,659,68,118,8,33872.24
4914,334,412,30,2,7043.4
4915,840,393,61,5,8934.45
4916,126,323,248,4,14225.0
4917,648,458,152,5,20889.0
4918,425,351,47,10,35286.6
4919,265,80,147,8,35208.64
4920,927,453,278,7,22277.5
4921,848,308,100,1,641.3
4922,965,494,246,7,5197.92
4923,260,410,217,2,5704.0
4924,324,119,40,7,26113.08
4925,906,83,200,6,12123.9
4926,988,128,92,7,1785.7
4927,391,143,306,2,581.96
4928,829,265,292,10,18668.4
4929,217,151,123,9,21704.31
4930,522,48,58,7,24575.95
4931,204,365,106,1,4240.75
4932,265,244,257,2,2941.46
4933,417,156,6,6,7872.72
4934,676,258,153,3,6983.76
4935,757,328,353,5,18503.6
4936,166,294,234,10,27908.3
4937,799,462,204,10,47476.6
4938,45,249,345,9,24822.45
4939,726,229,7,8,25008.16
4940,892,459,312,5,20704.95
4941,201,435,218,1,1560.29
4942,4,312,207,4,16096.0
4943,197,37,38,1,1230.33
4944,140,13,350,5,12788.8
4945,558,119,114,6,22382.64
4946,138,270,313,10,12509.5
4947,357,436,264,1,720.9
4948,950,204,347,8,13356.56
4949,28,413,147,1,3295.19
4950,256,236,206,8,22112.32
4951,118,102,307,6,3241.5
4952,406,71,174,1,1084.74
4953,19,241,191,1,3502.4
4954,964,184,147,2,3900.68
4955,244,465,305,9,40151.07
4956,333,53,336,2,6898.82
4957,872,30,64,8,268.56
4958,14,413,362,6,19771.14
4959,850,1,162,9,31762.17
4960,444,262,18,2,1037.56
4961,970,346,129,10,34089.0
4962,355,59,221,8,39875.2
4963,131,68,261,5,21170.15
4964,86,55,128,6,26062.2
4965,232,363,234,7,33889.03
4966,337,129,80,1,559.47
4967,18,172,275,9,14437.53
4968,462,39,326,10,42729.8
4969,373,209,46,6,22066.86
4970,754,384,266,8,7622.72
4971,696,66,169,5,11468.75
4972,375,388,98,7,25423.79
4973,967,357,244,6,1955.28
4974,765,61,70,4,19891.76
4975,884,309,363,5,1948.45
4976,907,382,320,4,3738.48
4977,415,395,150,10,22723.8
4978,604,475,306,1,2273.67
4979,283,260,253,9,18622.62
4980,655,315,158,9,2785.23
4981,683,197,207,8,36375.68
4982,238,15,247,5,11785.25
4983,49,422,196,2,547.28
4984,441,445,240,10,37013.2
4985,351,220,116,5,9542.7
4986,498,490,355,5,23226.5
4987,814,107,232,7,12453.84
4988,452,51,101,1,2929.58
4989,849,199,364,8,7570.96
4990,369,87,38,9,40523.49
4991,867,50,297,1,4711.59
4992,974,102,245,4,2161.0
4993,206,434,10,10,15100.0
4994,235,404,341,4,5075.44
4995,273,281,55,6,10608.72
4996,474,473,155,5,2110.35
4997,332,95,352,1,1350.52
4998,152,369,241,1,138.41
4999,520,103,61,4,18093.64
5000,340,49,125,7,6314.91
5001,330,384,303,3,2858.52
5002,149,448,10,8,7064.24
5003,296,164,293,1,3188.88
5004,276,245,123,5,11335.95
5005,63,247,365,3,13759.8
5006,562,477,200,10,21000.1
5007,302,189,274,6,27013.68
5008,107,352,172,1,1667.33
5009,53,227,319,4,3780.2
5010,880,106,309,10,20248.4
5011,279,325,159,7,18073.79
5012,60,233,201,8,12287.2
5013,847,152,8,10,14648.7
5014,169,144,101,7,8298.71
5015,712,224,173,3,12187.29
5016,743,107,228,2,3558.24
5017,771,432,206,8,1412.64
5018,292,80,175,4,17604.32
5019,169,102,241,9,4862.25
5020,189,27,233,8,23421.2
5021,71,483,254,4,13678.92
5022,741,356,179,1,4592.35
5023,408,153,137,8,11058.08
5024,198,349,242,1,1547.73
5025,278,25,201,2,2442.8
5026,723,489,28,6,16784.76
5027,438,208,275,4,17619.12
5028,195,87,340,3,13507.83
5029,740,492,94,4,11380.68
5030,345,221,361,10,13302.3
5031,944,47,257,7,24983.77
5032,962,80,9,2,8802.16
5033,389,53,122,9,31044.69
5034,260,167,126,2,2589.32
5035,148,231,332,7,27972.56
5036,853,188,164,1,2479.61
5037,128,45,157,7,10973.76
5038,719,193,177,3,6103.02
5039,876,372,31,3,8361.99
5040,343,270,206,3,3752.85
5041,968,336,88,6,6778.26
5042,991,362,280,4,19603.12
5043,949,424,284,8,10869.44
5044,571,238,35,3,63.81
5045,95,415,345,7,19157.32
5046,578,117,28,1,2258.56
5047,741,356,220,4,18369.4
5048,481,262,317,8,4150.24
5049,489,255,69,10,17623.7
5050,23,185,285,6,21481.2
5051,555,391,209,8,29661.84
5052,866,5,237,4,1004.48
5053,688,490,179,5,23226.5
5054,394,276,359,9,38465.37
5055,426,112,325,3,11554.8
5056,427,484,69,5,23240.8
5057,313,392,269,7,6066.06
5058,455,479,224,10,1861.8
5059,784,220,101,5,9542.7
5060,503,244,325,6,8824.38
5061,831,275,361,4,11692.04
5062,389,244,20,5,7353.65
5063,697,149,2,3,4913.7
5064,777,328,293,2,7401.44
5065,214,148,132,9,11730.69
5066,123,73,334,8,30130.72
5067,435,315,154,6,1856.82
5068,500,195,44,9,30129.48
5069,857,327,231,5,19101.05
5070,242,447,43,1,699.98
5071,184,103,112,7,31663.87
5072,739,312,343,3,12072.0
5073,582,281,86,5,8840.6
5074,339,74,210,2,7432.18
5075,352,492,360,3,8535.51
5076,139,207,194,4,13180.04
5077,35,148,230,9,11730.69
5078,560,67,192,7,31051.23
5079,905,471,198,5,14414.95
5080,458,89,1,8,10852.16
5081,695,485,249,4,2930.12
5082,65,145,12,3,6200.19
5083,522,168,336,5,23327.5
5084,679,232,302,4,12386.88
5085,241,331,85,6,3954.3
5086,907,286,9,8,31354.24
5087,456,101,285,8,31178.72
5088,231,196,278,4,2293.52
5089,449,329,282,1,3074.6
5090,617,371,48,5,9495.75
5091,282,155,248,10,18817.0
5092,319,50,3,10,47115.9
5093,656,23,326,9,4934.34
5094,183,99,302,5,20747.75
5095,452,366,283,5,15854.05
5096,66,261,118,5,16070.9
5097,570,215,62,10,16175.8
5098,449,318,139,5,4746.4
5099,937,383,152,9,11685.6
5100,910,305,359,6,16623.96
5101,205,381,290,2,8852.56
5102,798,58,46,7,29793.82
5103,132,208,187,6,26428.68
5104,445,282,125,4,9262.92
5105,319,123,157,9,36770.76
5106,38,257,208,9,8151.57
5107,317,99,164,8,33196.4
5108,366,341,260,4,11541.4
5109,230,374,157,7,9956.66
5110,854,458,307,9,37600.2
5111,660,328,246,1,3700.72
5112,803,445,138,2,7402.64
5113,686,3,269,6,14903.22
5114,138,337,5,5,5988.0
5115,294,486,226,1,3887.92
5116,373,207,183,1,3295.01
5117,530,468,344,7,21619.57
5118,434,231,309,10,39960.8
5119,970,50,277,4,18846.36
5120,263,67,242,8,35487.12
5121,739,215,29,1,1617.58
5122,488,325,273,3,7745.91
5123,908,411,258,3,3241.05
5124,527,331,347,10,6590.5
5125,717,367,225,1,4961.25
5126,881,425,88,5,22138.7
5127,883,380,305,9,31432.14
5128,815,497,55,7,16683.1
5129,93,371,155,10,18991.5
5130,45,442,55,5,18328.75
5131,331,243,101,1,35.05
5132,900,135,364,8,11801.44
5133,160,151,176,10,24115.9
5134,998,389,193,2,2493.2
5135,514,31,345,9,2639.88
5136,202,465,97,5,22306.15
5137,892,215,214,4,6470.32
5138,39,77,293,5,4051.65
5139,479,6,342,3,10208.28
5140,734,169,355,7,22751.33
5141,879,421,232,4,11718.28
5142,154,146,33,8,18359.44
5143,555,134,308,8,16529.04
5144,938,434,312,1,1510.0
5145,777,34,95,1,4562.39
5146,223,266,156,4,16901.92
5147,100,331,212,2,1318.1
5148,739,296,70,3,10148.85
5149,764,443,301,7,21512.4
5150,772,140,207,2,6939.5
5151,358,267,103,6,26081.82
5152,178,173,285,6,23234.94
5153,393,494,337,4,2970.24
5154,98,453,245,6,19095.0
5155,497,19,180,1,1502.8
5156,628,274,53,7,6014.12
5157,459,104,281,2,8818.38
5158,762,301,220,2,9287.08
5159,712,14,141,5,14748.6
5160,172,215,70,9,14558.22
5161,615,50,341,10,47115.9
5162,598,296,39,9,30446.55
5163,771,269,197,8,15466.24
5164,415,215,327,8,12940.64
5165,705,1,213,5,17645.65
5166,313,389,355,5,6233.0
5167,53,151,112,4,9646.36
5168,452,436,288,6,4325.4
5169,916,172,44,4,6416.68
5170,564,410,325,2,5704.0
5171,627,496,8,10,35198.5
5172,420,346,299,7,23862.3
5173,962,225,162,1,2959.76
5174,574,222,242,8,16541.76
5175,226,173,216,2,7744.98
5176,278,45,189,7,10973.76
5177,981,218,224,3,13538.25
5178,494,411,161,10,10803.5
5179,655,493,204,9,25142.49
5180,281,154,150,5,9329.2
5181,878,385,143,7,31713.78
5182,833,35,134,10,20326.3
5183,357,419,271,1,2151.01
5184,321,371,337,5,9495.75
5185,758,323,154,5,17781.25
5186,862,488,54,2,7118.34
5187,925,445,333,2,7402.64
5188,595,205,175,7,22220.8
5189,499,263,291,4,4290.64
5190,266,375,158,9,13986.99
5191,168,170,261,3,846.66
5192,895,356,232,9,41331.15
5193,412,123,141,7,28599.48
5194,86,117,66,7,15809.92
5195,50,220,119,8,15268.32
5196,537,10,304,3,1926.81
5197,525,404,223,10,12688.6
5198,507,45,224,5,7838.4
5199,143,276,259,6,25643.58
5200,457,206,123,10,15630.2
5201,365,149,49,10,16379.0
5202,535,296,30,5,16914.75
5203,62,19,259,2,3005.6
5204,403,283,280,4,9542.4
5205,291,480,269,8,18337.92
5206,304,337,124,5,5988.0
5207,56,189,49,1,4502.28
5208,46,472,320,7,27824.65
5209,379,171,133,9,43949.43
5210,75,298,81,5,20694.5
5211,808,67,262,10,44358.9
5212,335,172,79,6,9625.02
5213,783,159,30,1,436.13
5214,293,177,65,3,5616.3
5215,242,354,227,10,30883.6
5216,107,56,140,3,5945.67
5217,594,257,261,10,9057.3
5218,613,65,175,8,11462.08
5219,290,33,217,4,8299.48
5220,205,140,338,4,13879.0
5221,937,419,130,9,19359.09
5222,396,292,155,3,6916.02
5223,502,298,127,8,33111.2
5224,213,21,139,9,14438.7
5225,264,63,178,3,714.69
5226,747,155,295,9,16935.3
5227,341,245,328,2,4534.38
5228,333,456,55,1,1099.09
5229,286,125,73,1,4657.5
5230,686,290,224,3,13390.95
5231,284,273,144,3,8396.28
5232,180,120,296,3,3469.56
5233,888,57,73,7,25116.42
5234,943,316,218,4,15992.24
5235,649,439,344,10,23298.5
5236,242,180,163,4,16488.44
5237,693,279,52,9,13227.57
5238,803,389,16,7,8726.2
5239,657,164,170,5,15944.4
5240,258,349,146,6,9286.38
5241,706,65,62,10,14327.6
5242,93,169,194,6,19501.14
5243,478,470,230,4,6062.92
5244,58,51,224,5,14647.9
5245,300,307,33,8,29050.16
5246,855,44,341,7,4685.66
5247,38,238,101,3,63.81
5248,670,228,2,2,6775.1
5249,964,318,227,3,2847.84
5250,356,471,322,7,20180.93
5251,84,406,48,5,9594.75
5252,416,251,168,10,47603.0
5253,384,278,346,9,28344.78
5254,530,19,28,2,3005.6
5255,719,305,266,5,13853.3
5256,157,18,38,9,29067.66
5257,169,380,100,5,17462.3
5258,748,103,164,6,27140.46
5259,189,394,361,4,15011.88
5260,442,27,71,7,20493.55
5261,160,461,39,4,14611.56
5262,161,10,273,6,3853.62
5263,225,135,237,4,5900.72
5264,891,207,298,2,6590.02
5265,997,145,172,7,14467.11
5266,520,476,164,6,9429.96
5267,349,188,191,5,12398.05
5268,854,355,201,9,12656.43
5269,391,476,260,4,6286.64
5270,374,268,197,1,3796.05
5271,288,227,9,9,8505.45
5272,118,263,358,7,7508.62
5273,194,212,236,9,10928.7
5274,927,152,246,6,8789.22
5275,713,268,4,3,11388.15
5276,53,169,41,4,13000.76
5277,293,389,70,9,11219.4
5278,775,85,225,5,13046.45
5279,108,184,7,4,7801.36
5280,379,80,179,7,30807.56
5281,74,2,219,4,7872.24
5282,136,203,220,10,16412.0
5283,487,63,62,1,238.23
5284,800,145,22,3,6200.19
5285,743,11,87,10,34812.3
5286,553,282,153,2,4631.46
5287,287,257,248,10,9057.3
5288,130,236,176,3,8292.12
5289,972,216,186,9,17420.67
5290,965,388,103,4,14527.88
5291,294,487,116,8,4268.48
5292,329,362,4,1,4900.78
5293,72,43,129,4,19689.2
5294,524,260,127,7,14484.26
5295,102,97,169,4,18206.84
5296,824,180,169,6,24732.66
5297,529,153,32,9,12440.34
5298,243,481,23,7,26865.09
5299,726,403,3,8,35958.32
5300,367,28,325,10,1267.8
5301,583,454,44,7,16242.87
5302,21,169,63,5,16250.95
5303,632,154,178,8,14926.72
5304,46,153,87,5,6911.3
5305,169,480,38,3,6876.72
5306,433,69,276,1,1406.29
5307,101,439,165,10,23298.5
5308,233,133,122,9,32271.93
5309,457,255,106,8,14098.96
5310,547,219,199,8,13220.08
5311,631,42,246,4,6794.36
5312,996,126,359,4,2709.96
5313,835,135,24,9,13276.62
5314,725,477,205,10,21000.1
5315,203,180,364,9,37098.99
5316,838,492,324,4,11380.68
5317,561,44,236,4,2677.52
5318,186,190,99,1,1593.31
5319,745,433,11,6,10618.38
5320,587,170,33,8,2257.76
5321,932,355,178,5,7031.35
5322,860,227,55,2,1890.1
5323,142,396,178,2,3569.62
5324,35,468,150,2,6177.02
5325,415,475,45,1,2273.67
5326,718,425,321,6,26566.44
5327,307,321,66,4,16993.04
5328,662,378,193,2,2873.6
5329,600,454,75,2,4640.82
5330,493,100,60,6,6974.88
5331,433,385,156,8,36244.32
5332,152,444,57,6,21356.22
5333,773,424,40,7,9510.76
5334,692,238,124,9,191.43
5335,307,358,337,2,1016.74
5336,378,16,13,4,16062.28
5337,693,211,86,3,4970.46
5338,309,272,186,9,20345.22
5339,496,365,39,8,33926.0
5340,788,234,79,7,14771.12
5341,682,79,85,9,40032.45
5342,595,486,338,9,34991.28
5343,468,344,145,7,4977.91
5344,155,124,41,10,32104.2
5345,727,356,310,4,18369.4
5346,55,263,89,1,1072.66
5347,264,240,78,9,36563.22
5348,713,181,348,3,8103.42
5349,793,353,37,2,8716.78
5350,879,282,282,4,9262.92
5351,663,156,315,3,3936.36
5352,622,294,167,5,13954.15
5353,25,3,120,8,19870.96
5354,598,379,360,1,2883.36
5355,699,114,293,5,18017.35
5356,166,435,280,3,4680.87
5357,656,202,118,1,4466.19
5358,162,178,357,3,5156.91
5359,647,32,348,3,8349.09
5360,484,393,324,4,7147.56
5361,763,34,193,4,18249.56
5362,185,377,166,1,1136.2
5363,709,210,261,4,15939.12
5364,115,104,61,10,44091.9
5365,359,7,188,4,17752.48
5366,947,107,43,9,16012.08
5367,661,283,318,7,16699.2
5368,221,313,295,7,19706.96
5369,708,20,253,10,18138.3
5370,307,119,217,5,18652.2
5371,211,12,160,9,35613.27
5372,653,201,257,4,18273.6
5373,304,321,156,5,21241.3
5374,386,182,157,9,20097.54
5375,834,129,143,6,3356.82
5376,522,329,252,1,3074.6
5377,502,91,74,10,10922.7
5378,938,358,270,6,3050.22
5379,554,300,361,7,33659.43
5380,417,82,200,4,8946.4
5381,397,495,232,10,46892.8
5382,460,2,194,3,5904.18
5383,310,269,318,8,15466.24
5384,916,322,178,1,1197.18
5385,618,194,75,8,25713.52
5386,552,353,280,10,43583.9
5387,996,126,89,5,3387.45
5388,510,153,201,4,5529.04
5389,427,251,42,10,47603.0
5390,193,138,67,8,28527.2
5391,379,204,88,3,5008.71
5392,953,178,29,9,15470.73
5393,88,356,47,8,36738.8
5394,880,212,136,6,7285.8
5395,626,107,356,8,14232.96
5396,828,279,171,3,4409.19
5397,732,365,266,8,33926.0
5398,818,312,242,10,40240.0
5399,51,303,6,8,34433.84
5400,883,4,279,8,26749.84
5401,734,274,322,9,7732.44
5402,1000,90,177,7,10298.05
5403,620,397,92,8,35575.68
5404,544,469,59,2,1439.98
5405,24,308,243,3,1923.9
5406,459,283,228,7,16699.2
5407,365,207,323,7,23065.07
5408,496,154,318,3,5597.52
5409,659,377,127,5,5681.0
5410,407,489,39,6,16784.76
5411,772,248,129,6,8641.38
5412,792,176,127,10,27872.5
5413,601,77,297,6,4861.98
5414,214,286,244,3,11757.84
5415,528,115,34,5,6545.45
5416,744,213,312,1,2017.78
5417,485,188,28,2,4959.22
5418,176,369,144,10,1384.1
5419,745,86,161,8,298.64
5420,957,393,103,8,14295.12
5421,823,166,71,6,26379.42
5422,363,332,212,5,20124.5
5423,64,295,16,2,4501.06
5424,329,348,215,5,16722.25
5425,621,194,206,4,12856.76
5426,27,5,252,5,1255.6
5427,912,83,67,9,18185.85
5428,537,480,58,10,22922.4
5429,554,11,288,5,17406.15
5430,11,453,231,7,22277.5
5431,347,143,131,8,2327.84
5432,846,110,60,8,22057.76
5433,959,174,190,1,3691.83
5434,451,317,92,1,201.27
5435,236,106,88,6,12149.04
5436,747,417,250,9,32499.54
5437,689,55,219,2,8687.4
5438,911,13,217,2,5115.52
5439,371,477,40,10,21000.1
5440,36,127,37,7,18630.29
5441,443,188,358,2,4959.22
5442,893,330,16,10,6905.8
5443,773,410,352,10,28520.0
5444,999,238,298,5,106.35
5445,184,354,25,3,9265.08
5446,285,389,345,9,11219.4
5447,263,353,61,2,8716.78
5448,889,128,14,9,2295.9
5449,559,84,299,7,34771.94
5450,55,269,232,10,19332.8
5451,319,186,97,8,28435.92
5452,270,289,247,6,7161.72
5453,503,130,252,3,12816.24
5454,824,294,165,4,11163.32
5455,255,238,53,8,170.16
5456,16,456,322,2,2198.18
5457,701,472,51,10,39749.5
5458,230,418,137,10,25613.4
5459,159,456,324,7,7693.63
5460,970,249,97,3,8274.15
5461,978,385,76,6,27183.24
5462,209,442,289,1,3665.75
5463,213,132,195,9,15304.68
5464,46,88,76,10,31954.7
5465,214,326,106,10,30304.1
5466,183,19,104,10,15028.0
5467,160,318,7,4,3797.12
5468,56,443,224,4,12292.8
5469,56,483,26,9,30777.57
5470,619,53,211,1,3449.41
5471,830,100,84,5,5812.4
5472,503,129,348,10,5594.7
5473,708,286,294,1,3919.28
5474,457,237,73,5,7331.0
5475,878,384,234,6,5717.04
5476,496,84,241,3,14902.26
5477,829,43,25,7,34456.1
5478,840,374,363,1,1422.38
5479,697,236,332,6,16584.24
5480,374,5,237,10,2511.2
5481,136,37,364,4,4921.32
5482,52,400,295,7,32679.85
5483,444,481,334,7,26865.09
5484,398,30,27,10,335.7
5485,519,163,32,10,16915.3
5486,342,417,194,6,21666.36
5487,53,242,284,2,4156.46
5488,994,468,251,7,21619.57
5489,175,464,32,3,3584.28
5490,423,289,273,10,11936.2
5491,550,345,344,10,36202.5
5492,313,128,6,4,1020.4
5493,495,160,115,3,3863.28
5494,44,319,311,8,26974.16
5495,182,452,345,3,11669.28
5496,75,329,143,5,15373.0
5497,478,308,334,3,1923.9
5498,445,365,218,10,42407.5
5499,168,327,6,2,7640.42
5500,945,455,261,10,45828.5
5501,163,160,15,7,9014.32
5502,890,435,143,9,14042.61
5503,335,323,113,6,21337.5
5504,409,104,13,7,30864.33
5505,403,336,331,9,10167.39
5506,637,52,216,8,14454.56
5507,702,202,213,7,31263.33
5508,730,323,49,4,14225.0
5509,169,223,344,9,32503.23
5510,721,473,297,4,1688.28
5511,205,215,121,1,1617.58
5512,633,464,276,8,9558.08
5513,214,221,166,9,11972.07
5514,85,39,338,6,25637.88
5515,160,3,315,3,7451.61
5516,698,10,292,8,5138.16
5517,713,239,87,6,19183.44
5518,981,39,159,3,12818.94
5519,622,472,363,8,31799.6
5520,620,98,224,9,34634.34
5521,726,173,249,6,23234.94
5522,648,467,195,6,108.3
5523,228,378,334,6,8620.8
5524,180,497,77,1,2383.3
5525,618,439,346,10,23298.5
5526,948,335,156,9,5812.83
5527,560,328,206,1,3700.72
5528,965,322,19,1,1197.18
5529,869,463,32,10,4161.2
5530,963,106,303,4,8099.36
5531,773,383,257,6,7790.4
5532,804,466,192,8,21812.32
5533,283,198,208,2,7021.58
5534,525,172,5,4,6416.68
5535,730,30,277,4,134.28
5536,784,321,83,10,42482.6
5537,74,481,201,5,19189.35
5538,522,31,273,5,1466.6
5539,962,91,114,4,4369.08
5540,530,161,348,5,14947.85
5541,56,233,72,9,13823.1
5542,423,7,105,6,26628.72
5543,29,77,113,4,3241.32
5544,42,139,150,2,8710.96
5545,292,30,172,5,167.85
5546,798,112,167,1,3851.6
5547,154,14,302,2,5899.44
5548,644,429,253,8,38735.04
5549,705,294,44,6,16744.98
5550,212,337,267,10,11976.0
5551,245,26,320,9,8191.89
5552,119,344,262,8,5689.04
5553,455,289,140,2,2387.24
5554,214,235,287,5,22966.8
5555,973,146,171,10,22949.3
5556,454,95,268,10,13505.2
5557,266,86,208,4,149.32
5558,139,443,201,6,18439.2
5559,500,172,155,2,3208.34
5560,676,351,221,8,28229.28
5561,139,76,237,6,2669.7
5562,781,249,365,1,2758.05
5563,411,481,135,9,34540.83
5564,452,115,144,9,11781.81
5565,910,199,184,3,2839.11
5566,686,436,171,4,2883.6
5567,294,37,335,9,11072.97
5568,49,353,40,2,8716.78
5569,334,131,22,6,13162.14
5570,845,19,58,3,4508.4
5571,382,52,48,1,1806.82
5572,507,380,162,2,6984.92
5573,755,201,358,1,4568.4
5574,307,379,90,1,2883.36
5575,91,175,327,6,19060.92
5576,183,264,251,6,24086.52
5577,403,409,252,9,41254.47
5578,918,495,151,4,18757.12
5579,430,98,12,1,3848.26
5580,561,28,77,8,1014.24
5581,679,169,216,9,29251.71
5582,601,306,278,8,2314.16
5583,242,70,318,2,2107.78
5584,667,102,138,2,1080.5
5585,747,177,24,10,18721.0
5586,605,76,3,4,1779.8
5587,105,234,341,9,18991.44
5588,460,26,10,3,2730.63
5589,125,423,244,4,15052.24
5590,2,331,99,8,5272.4
5591,997,146,126,1,2294.93
5592,775,43,207,6,29533.8
5593,829,145,213,3,6200.19
5594,695,432,202,1,176.58
5595,265,499,359,7,20787.9
5596,574,113,262,10,16179.6
5597,223,419,101,4,8604.04
5598,621,23,36,9,4934.34
5599,339,417,250,3,10833.18
5600,896,133,8,7,25100.39
5601,745,264,117,3,12043.26
5602,488,137,133,6,26168.58
5603,277,498,323,9,10136.79
5604,965,214,30,2,3528.18
5605,813,200,111,6,8098.08
5606,206,137,148,1,4361.43
5607,276,102,351,6,3241.5
5608,480,414,93,4,14420.68
5609,416,10,169,6,3853.62
5610,577,262,337,5,2593.9
5611,541,69,96,1,1406.29
5612,627,104,60,4,17636.76
5613,767,446,224,8,10744.96
5614,270,120,69,5,5782.6
5615,629,488,155,5,17795.85
5616,178,325,68,9,23237.73
5617,914,177,223,8,14976.8
5618,778,97,303,3,13655.13
5619,302,486,182,8,31103.36
5620,113,271,127,8,30112.16
5621,907,151,254,4,9646.36
5622,502,224,27,2,8124.86
5623,807,445,243,1,3701.32
5624,991,425,229,6,26566.44
5625,855,227,50,10,9450.5
5626,806,208,45,7,30833.46
5627,160,136,13,9,1027.17
5628,786,388,276,4,14527.88
5629,570,278,230,1,3149.42
5630,333,419,146,6,12906.06
5631,157,191,233,9,34088.31
5632,452,3,223,4,9935.48
5633,515,460,364,3,7962.24
5634,737,332,275,10,40249.0
5635,725,268,185,3,11388.15
5636,689,489,351,4,11189.84
5637,259,59,80,3,14953.2
5638,878,496,95,2,7039.7
5639,759,300,316,7,33659.43
5640,988,73,279,5,18831.7
5641,84,365,358,4,16963.0
5642,713,320,195,7,6180.72
5643,369,76,353,7,3114.65
5644,668,469,115,2,1439.98
5645,659,489,174,8,22379.68
5646,971,221,61,1,1330.23
5647,958,461,44,8,29223.12
5648,250,9,153,3,6299.37
5649,285,407,265,5,15753.2
5650,955,262,301,3,1556.34
5651,960,426,266,3,14677.05
5652,427,96,323,9,35043.48
5653,487,481,154,9,34540.83
5654,117,324,205,4,6204.88
5655,278,474,202,2,8937.32
5656,503,468,112,8,24708.08
5657,56,316,146,4,15992.24
5658,276,41,311,1,2068.69
5659,372,140,18,9,31227.75
5660,946,81,12,8,6032.56
5661,378,313,248,7,19706.96
5662,458,103,22,3,13570.23
5663,405,244,7,1,1470.73
5664,495,66,147,5,11468.75
5665,217,86,252,2,74.66
5666,773,476,131,6,9429.96
5667,777,274,200,6,5154.96
5668,531,15,344,10,23570.5
5669,569,414,187,7,25236.19
5670,535,168,338,3,13996.5
5671,979,293,359,4,11825.48
5672,86,412,136,1,3521.7
5673,254,281,128,9,15913.08
5674,43,197,170,1,4546.96
5675,905,374,64,5,7111.9
5676,38,416,127,3,12308.94
5677,518,108,203,4,931.6
5678,409,105,131,4,15954.44
5679,117,337,198,3,3592.8
5680,26,379,126,4,11533.44
5681,251,83,127,5,10103.25
5682,198,235,62,1,4593.36
5683,482,348,5,6,20066.7
5684,932,288,12,2,1540.12
5685,8,97,338,3,13655.13
5686,713,171,259,6,29299.62
5687,3,233,40,4,6143.6
5688,980,259,132,1,1127.08
5689,682,356,66,6,27554.1
5690,690,217,184,7,26354.44
5691,206,280,247,10,6944.1
5692,831,289,229,5,5968.1
5693,205,379,47,7,20183.52
5694,775,60,323,2,4793.36
5695,58,496,320,9,31678.65
5696,463,96,332,6,23362.32
5697,235,11,260,1,3481.23
5698,922,257,38,7,6340.11
5699,304,270,329,10,12509.5
5700,31,126,172,10,6774.9
5701,415,190,194,4,6373.24
5702,185,231,253,5,19980.4
5703,864,385,50,9,40774.86
5704,93,315,122,9,2785.23
5705,187,254,356,3,10400.88
5706,175,102,161,7,3781.75
5707,774,237,63,4,5864.8
5708,405,382,108,4,3738.48
5709,590,341,27,6,17312.1
